NOC,Year,Sport,Total,Gold,Silver,Bronze,Trend,Seasonal,Residual
HUN,1996,Wrestling,0,0,0,0,1.6392291216213097,0.7743480008198014,-2.413577122441111
HUN,2000,Wrestling,1,0,1,0,1.4802577110172357,-0.4802577110172352,-4.440892098500626e-16
HUN,2004,Wrestling,1,1,0,0,1.585736384870386,0.4109129390419166,-0.9966493239123027
HUN,2008,Wrestling,1,0,1,0,1.6239498297079793,-0.770712562590508,0.14676273288252872
HUN,2012,Wrestling,3,0,1,2,1.6141521691224323,1.358187368422339,0.027660462455228796
HUN,2016,Wrestling,0,0,0,0,1.3841029107707274,-1.437696549932998,0.053593639162270446
HUN,2020,Wrestling,2,1,1,0,1.137763046711269,0.847581573693515,0.014655379595216234
HUN,2024,Wrestling,0,0,0,0,0.8857535117957744,-0.851744283470806,-0.034009228324968444
INA,1972,Archery,0,0,0,0,-2.9181360026113033e-06,-1.4606056935729973e-06,4.3787416961843006e-06
INA,1976,Archery,0,0,0,0,-2.573940457076986e-06,2.5739404570769857e-06,4.235164736271502e-22
INA,1984,Archery,0,0,0,0,-1.8855493660083493e-06,-9.206594134471272e-07,2.8062087794554764e-06
INA,1988,Archery,1,0,1,0,-2.2949855309277724e-06,-8.697738454251305e-07,1.0000031647593763
INA,1992,Archery,0,0,0,0,-1.124715820932491e-06,1.197158274939713e-06,-7.2442454007222e-08
INA,1996,Archery,0,0,0,0,-3.6597139712223016e-07,9.933101895165609e-08,2.6664037817057407e-07
INA,2000,Archery,0,0,0,0,2.5743079737023792e-08,-3.5859658829603823e-07,3.3285350855901447e-07
INA,2004,Archery,0,0,0,0,1.209878665955231e-07,-3.9224816806656266e-07,2.7126030147103956e-07
INA,2008,Archery,0,0,0,0,4.763696817778819e-08,2.780953918276989e-07,-3.2573236000548706e-07
INA,2012,Archery,0,0,0,0,-5.1418150856984756e-08,3.578241650611666e-08,1.5635734350868095e-08
INA,2016,Archery,0,0,0,0,-5.4121848859264915e-09,4.109414192239948e-08,-3.568195703647299e-08
INA,2020,Archery,0,0,0,0,6.10922305087147e-08,1.1778047890562275e-08,-7.287027839927698e-08
INA,2024,Archery,0,0,0,0,1.3517343440974507e-07,-2.1038370500180042e-07,7.521027059205535e-08
INA,1952,Athletics,0,0,0,0,0.0,0.0,0.0
INA,1956,Athletics,0,0,0,0,0.0,0.0,0.0
INA,1960,Athletics,0,0,0,0,0.0,0.0,0.0
INA,1972,Athletics,0,0,0,0,0.0,0.0,0.0
INA,1976,Athletics,0,0,0,0,0.0,0.0,0.0
INA,1984,Athletics,0,0,0,0,0.0,0.0,0.0
INA,1988,Athletics,0,0,0,0,0.0,0.0,0.0
INA,1996,Athletics,0,0,0,0,0.0,0.0,0.0
INA,2000,Athletics,0,0,0,0,0.0,0.0,0.0
INA,2004,Athletics,0,0,0,0,0.0,0.0,0.0
INA,2008,Athletics,0,0,0,0,0.0,0.0,0.0
INA,2012,Athletics,0,0,0,0,0.0,0.0,0.0
INA,2016,Athletics,0,0,0,0,0.0,0.0,0.0
INA,2020,Athletics,0,0,0,0,0.0,0.0,0.0
INA,2024,Athletics,0,0,0,0,0.0,0.0,0.0
INA,1992,Badminton,5,2,2,1,3.3141871245121015,1.6856459647431066,0.00016691074479169288
INA,1996,Badminton,3,0,1,2,2.9382440534949614,0.06180016027824411,-4.421377320573683e-05
INA,2000,Badminton,2,0,2,0,2.5623730718283535,-0.5621338721196172,-0.00023919970873631513
INA,2004,Badminton,2,1,0,1,2.1866711256524174,-0.1862747818417409,-0.00039634381067665814
INA,2008,Badminton,1,0,0,1,1.811534070646387,1.1856459647431061,-1.997180035389493
INA,2012,Badminton,0,0,0,0,1.4366711256524178,-1.4362747818417403,-0.0003963438106775463
INA,2016,Badminton,1,1,0,0,1.0623730718283533,-0.0621338721196173,-0.00023919970873587104
INA,2020,Badminton,2,1,0,1,0.6882440534949616,1.3118001602782445,-4.421377320618092e-05
INA,2024,Badminton,1,0,0,1,0.31418712451210223,0.6856459647431056,0.00016691074479219248
INA,1960,Boxing,0,0,0,0,0.0,0.0,0.0
INA,1972,Boxing,0,0,0,0,0.0,0.0,0.0
INA,1976,Boxing,0,0,0,0,0.0,0.0,0.0
INA,1984,Boxing,0,0,0,0,0.0,0.0,0.0
INA,1988,Boxing,0,0,0,0,0.0,0.0,0.0
INA,1992,Boxing,0,0,0,0,0.0,0.0,0.0
INA,1996,Boxing,0,0,0,0,0.0,0.0,0.0
INA,2000,Boxing,0,0,0,0,0.0,0.0,0.0
INA,2004,Boxing,0,0,0,0,0.0,0.0,0.0
INA,1960,Cycling,0,0,0,0,0.0,0.0,0.0
INA,1992,Cycling,0,0,0,0,0.0,0.0,0.0
INA,2004,Cycling,0,0,0,0,0.0,0.0,0.0
INA,2016,Cycling,0,0,0,0,0.0,0.0,0.0
INA,1956,Fencing,0,0,0,0,0.0,0.0,0.0
INA,1960,Fencing,0,0,0,0,0.0,0.0,0.0
INA,1988,Fencing,0,0,0,0,0.0,0.0,0.0
INA,1992,Fencing,0,0,0,0,0.0,0.0,0.0
INA,2012,Fencing,0,0,0,0,0.0,0.0,0.0
INA,1992,Judo,0,0,0,0,0.0,0.0,0.0
INA,1996,Judo,0,0,0,0,0.0,0.0,0.0
INA,2000,Judo,0,0,0,0,0.0,0.0,0.0
INA,2004,Judo,0,0,0,0,0.0,0.0,0.0
INA,2012,Judo,0,0,0,0,0.0,0.0,0.0
INA,2024,Judo,0,0,0,0,0.0,0.0,0.0
INA,2004,Rowing,0,0,0,0,0.0,0.0,0.0
INA,2016,Rowing,0,0,0,0,0.0,0.0,0.0
INA,2020,Rowing,0,0,0,0,0.0,0.0,0.0
INA,2024,Rowing,0,0,0,0,0.0,0.0,0.0
INA,1960,Sailing,0,0,0,0,0.0,0.0,0.0
INA,1968,Sailing,0,0,0,0,0.0,0.0,0.0
INA,1988,Sailing,0,0,0,0,0.0,0.0,0.0
INA,1996,Sailing,0,0,0,0,0.0,0.0,0.0
INA,2000,Sailing,0,0,0,0,0.0,0.0,0.0
INA,2004,Sailing,0,0,0,0,0.0,0.0,0.0
INA,2008,Sailing,0,0,0,0,0.0,0.0,0.0
INA,1956,Shooting,0,0,0,0,0.0,0.0,0.0
INA,1960,Shooting,0,0,0,0,0.0,0.0,0.0
INA,1984,Shooting,0,0,0,0,0.0,0.0,0.0
INA,1988,Shooting,0,0,0,0,0.0,0.0,0.0
INA,2004,Shooting,0,0,0,0,0.0,0.0,0.0
INA,2008,Shooting,0,0,0,0,0.0,0.0,0.0
INA,2012,Shooting,0,0,0,0,0.0,0.0,0.0
INA,2020,Shooting,0,0,0,0,0.0,0.0,0.0
INA,2024,Shooting,0,0,0,0,0.0,0.0,0.0
INA,1952,Swimming,0,0,0,0,0.0,0.0,0.0
INA,1956,Swimming,0,0,0,0,0.0,0.0,0.0
INA,1960,Swimming,0,0,0,0,0.0,0.0,0.0
INA,1976,Swimming,0,0,0,0,0.0,0.0,0.0
INA,1984,Swimming,0,0,0,0,0.0,0.0,0.0
INA,1988,Swimming,0,0,0,0,0.0,0.0,0.0
INA,1996,Swimming,0,0,0,0,0.0,0.0,0.0
INA,2000,Swimming,0,0,0,0,0.0,0.0,0.0
INA,2004,Swimming,0,0,0,0,0.0,0.0,0.0
INA,2008,Swimming,0,0,0,0,0.0,0.0,0.0
INA,2012,Swimming,0,0,0,0,0.0,0.0,0.0
INA,2016,Swimming,0,0,0,0,0.0,0.0,0.0
INA,2020,Swimming,0,0,0,0,0.0,0.0,0.0
INA,2024,Swimming,0,0,0,0,0.0,0.0,0.0
INA,1988,Table Tennis,0,0,0,0,0.0,0.0,0.0
INA,1992,Table Tennis,0,0,0,0,0.0,0.0,0.0
INA,1996,Table Tennis,0,0,0,0,0.0,0.0,0.0
INA,2000,Table Tennis,0,0,0,0,0.0,0.0,0.0
INA,1988,Tennis,0,0,0,0,0.0,0.0,0.0
INA,1992,Tennis,0,0,0,0,0.0,0.0,0.0
INA,1996,Tennis,0,0,0,0,0.0,0.0,0.0
INA,2000,Tennis,0,0,0,0,0.0,0.0,0.0
INA,2004,Tennis,0,0,0,0,0.0,0.0,0.0
INA,1952,Weightlifting,0,0,0,0,-0.00028480648330847746,0.00024196043577765143,4.284604753082604e-05
INA,1956,Weightlifting,0,0,0,0,0.00015073775488812468,-0.00022992132298712512,7.918356809900044e-05
INA,1960,Weightlifting,0,0,0,0,0.0006056141225432582,-0.0004231420192556582,-0.00018247210328759997
INA,1968,Weightlifting,0,0,0,0,0.0018105298412124443,-0.001841592575115637,3.106273390319266e-05
INA,1972,Weightlifting,0,0,0,0,0.002601082753646526,0.006621904754782359,-0.009222987508428884
INA,1976,Weightlifting,0,0,0,0,0.0034273948076057746,-0.003420842437183636,-6.552370422138656e-06
INA,1984,Weightlifting,0,0,0,0,0.005254626252918676,-0.005322529859466627,6.790360654795099e-05
INA,1988,Weightlifting,0,0,0,0,0.00624251980506246,0.01878974238390271,-0.02503226218896517
INA,1992,Weightlifting,0,0,0,0,0.007208877667215213,-0.007208877667215224,1.1275702593849246e-17
INA,1996,Weightlifting,0,0,0,0,0.33134054189512885,-0.003987050876148455,-0.32735349101898037
INA,2000,Weightlifting,3,0,1,2,0.6554722061230429,-0.007473454777164381,2.3520012486541217
INA,2004,Weightlifting,1,0,1,0,0.9796038703509576,0.020396129649042326,0.0
INA,2008,Weightlifting,2,0,0,2,0.9796038703509576,-0.01052166351505694,1.0309177931640994
INA,2012,Weightlifting,2,0,1,1,0.9796038703509576,-0.001928363707091285,1.022324493356134
INA,2016,Weightlifting,2,0,2,0,0.9998860842422213,-0.008538885166426742,1.0086528009242053
INA,2020,Weightlifting,3,0,1,2,1.0066468222059768,0.022425717548489744,1.9709274602455336
INA,2024,Weightlifting,1,1,0,0,1.0134075601697314,-0.013407560169731516,0.0
IND,1988,Archery,0,0,0,0,0.0,0.0,0.0
IND,1992,Archery,0,0,0,0,0.0,0.0,0.0
IND,1996,Archery,0,0,0,0,0.0,0.0,0.0
IND,2004,Archery,0,0,0,0,0.0,0.0,0.0
IND,2008,Archery,0,0,0,0,0.0,0.0,0.0
IND,2012,Archery,0,0,0,0,0.0,0.0,0.0
IND,2016,Archery,0,0,0,0,0.0,0.0,0.0
IND,2020,Archery,0,0,0,0,0.0,0.0,0.0
IND,2024,Archery,0,0,0,0,0.0,0.0,0.0
IND,1900,Athletics,2,0,2,0,2.4040602148940966e-05,2.5302613664139607e-05,1.999950656784187
IND,1920,Athletics,0,0,0,0,-4.700314565170054e-06,-6.966215521897601e-06,1.1666530087067655e-05
IND,1924,Athletics,0,0,0,0,-3.739404306282805e-06,1.0750829432854959e-05,-7.011425126572154e-06
IND,1928,Athletics,0,0,0,0,-1.0839611740870778e-05,-3.5463307759203493e-07,1.1194244818462813e-05
IND,1932,Athletics,0,0,0,0,-3.433262889790413e-05,1.3605146291714737e-05,2.072748260618939e-05
IND,1936,Athletics,0,0,0,0,-7.21429794183998e-05,5.3924139258702945e-05,1.821884015969686e-05
IND,1948,Athletics,0,0,0,0,-2.5424732869276312e-05,0.000345053061183705,-0.00031962832831442873
IND,1952,Athletics,0,0,0,0,-5.887665127336182e-05,-0.0007854743472445061,0.000844350998517868
IND,1956,Athletics,0,0,0,0,-0.00014308617347084685,0.0006343886472005819,-0.000491302473729735
IND,1960,Athletics,0,0,0,0,0.0012255573059616355,-0.0007274995499665514,-0.0004980577559950841
IND,1964,Athletics,0,0,0,0,0.0023742749440958458,0.0014345283325545657,-0.0038088032766504113
IND,1968,Athletics,0,0,0,0,0.0038977679737266066,-0.003897767973726614,7.37257477290143e-18
IND,1972,Athletics,0,0,0,0,0.003362739419866276,-0.00014166036115857244,-0.0032210790587077036
IND,1976,Athletics,0,0,0,0,0.0028277108660059386,0.0022699506920963444,-0.005097661558102283
IND,1980,Athletics,0,0,0,0,0.0022926823121455983,-0.0022926823121455983,0.0
IND,1984,Athletics,0,0,0,0,-0.0007563301243340209,-0.010836058589406332,0.011592388713740354
IND,1988,Athletics,0,0,0,0,-0.011760380478208841,0.0058596599704952325,0.005900720507713609
IND,1992,Athletics,0,0,0,0,-0.006854354997293269,0.006854354997293272,-3.469446951953614e-18
IND,1996,Athletics,0,0,0,0,-0.07079984817079565,0.07079984817079568,-2.7755575615628914e-17
IND,2000,Athletics,0,0,0,0,0.042337304656905474,0.014350914917202097,-0.05668821957410757
IND,2004,Athletics,0,0,0,0,0.11455454196254454,-0.09543089023360708,-0.019123651728937457
IND,2008,Athletics,0,0,0,0,0.2072317370292149,-0.2072317370292149,0.0
IND,2012,Athletics,0,0,0,0,0.2072317370292149,0.0660897263655349,-0.27332146339474983
IND,2016,Athletics,0,0,0,0,0.2072317370292149,-0.10214313578278303,-0.10508860124643188
IND,2020,Athletics,1,1,0,0,0.2072317370292149,0.6815230901380468,0.1112451728327383
IND,2024,Athletics,1,0,1,0,0.2072317370292149,-0.5456920091912205,1.3384602721620056
IND,1992,Badminton,0,0,0,0,0.232402026645095,-0.23240202664509504,5.551115123125783e-17
IND,1996,Badminton,0,0,0,0,0.23768141865156647,0.7341618239805853,-0.9718432426321517
IND,2000,Badminton,0,0,0,0,0.24296081065803798,-0.24296081065803793,-5.551115123125783e-17
IND,2004,Badminton,0,0,0,0,0.24824020266450944,-0.2482402026645094,-2.7755575615628914e-17
IND,2008,Badminton,0,0,0,0,0.25351959467098106,-0.2535195946709809,-1.6653345369377348e-16
IND,2012,Badminton,1,0,0,1,0.25879898667745266,0.7412010133225473,5.551115123125783e-17
IND,2016,Badminton,1,0,1,0,0.26407837868392403,-0.23592162131607597,0.9718432426321519
IND,2020,Badminton,1,0,0,1,0.26935777069039546,-0.24120101332254745,0.971843242632152
IND,2024,Badminton,0,0,0,0,0.2746371626968669,-0.27463716269686683,-5.551115123125783e-17
IND,1948,Boxing,0,0,0,0,0.005142237512378337,-0.007814794998918573,0.002672557486540236
IND,1952,Boxing,0,0,0,0,0.002833877514965198,-0.0009236754711192913,-0.0019102020438459067
IND,1972,Boxing,0,0,0,0,0.0005606925292544219,0.00012148484064956628,-0.0006821773699039881
IND,1976,Boxing,0,0,0,0,0.0014669543248383716,-0.0005202907831396188,-0.0009466635416987528
IND,1980,Boxing,0,0,0,0,0.0043645372638726814,0.0025759649738474593,-0.006940502237720141
IND,1984,Boxing,0,0,0,0,0.008666284997121743,-0.009770435797233992,0.001104150800112249
IND,1988,Boxing,0,0,0,0,0.015048908184299638,-0.012882610943889945,-0.002166297240409693
IND,1992,Boxing,0,0,0,0,0.022546696134912114,-0.02312213491674046,0.0005754387818283462
IND,1996,Boxing,0,0,0,0,0.03047771850424625,0.09556847874548255,-0.1260461972497288
IND,2000,Boxing,0,0,0,0,0.038336895344288684,-0.03833689534428868,-6.938893903907228e-18
IND,2004,Boxing,0,0,0,0,0.305245898578308,-0.03144153029253739,-0.2738043682857706
IND,2008,Boxing,1,0,0,1,0.5721549018123276,-0.06125897165280883,0.48910406984048127
IND,2012,Boxing,1,0,0,1,0.8390639050463478,0.16093609495365224,0.0
IND,2016,Boxing,0,0,0,0,0.5904927065191325,-0.06009509466836196,-0.5303976118507706
IND,2020,Boxing,1,0,0,1,0.3419215079919182,-0.04415668328081451,0.7022351752888962
IND,2024,Boxing,0,0,0,0,0.09335030946470388,-0.09335030946470393,5.551115123125783e-17
IND,1948,Cycling,0,0,0,0,0.0,0.0,0.0
IND,1952,Cycling,0,0,0,0,0.0,0.0,0.0
IND,1964,Cycling,0,0,0,0,0.0,0.0,0.0
IND,1980,Equestrianism,0,0,0,0,0.0,0.0,0.0
IND,1996,Equestrianism,0,0,0,0,0.0,0.0,0.0
IND,2000,Equestrianism,0,0,0,0,0.0,0.0,0.0
IND,1948,Football,0,0,0,0,0.0,0.0,0.0
IND,1952,Football,0,0,0,0,0.0,0.0,0.0
IND,1956,Football,0,0,0,0,0.0,0.0,0.0
IND,1960,Football,0,0,0,0,0.0,0.0,0.0
IND,2016,Golf,0,0,0,0,0.0,0.0,0.0
IND,2020,Golf,0,0,0,0,0.0,0.0,0.0
IND,2024,Golf,0,0,0,0,0.0,0.0,0.0
IND,1952,Gymnastics,0,0,0,0,0.0,0.0,0.0
IND,1956,Gymnastics,0,0,0,0,0.0,0.0,0.0
IND,1964,Gymnastics,0,0,0,0,0.0,0.0,0.0
IND,2016,Gymnastics,0,0,0,0,0.0,0.0,0.0
IND,1928,Hockey,14,14,0,0,15.626334650980754,-2.874826002266851,1.2484913512860967
IND,1932,Hockey,15,15,0,0,12.943827799273151,4.102807603156917,-2.046635402430068
IND,1936,Hockey,19,19,0,0,10.41806788431444,7.219674626243793,1.3622574894417667
IND,1948,Hockey,20,20,0,0,10.478826643455795,3.4216006216042456,6.09957273493996
IND,1952,Hockey,14,14,0,0,13.620909780185785,4.494586387250012,-4.115496167435797
IND,1956,Hockey,17,17,0,0,15.40822605443598,-1.192149865163326,2.7839238107273463
IND,1960,Hockey,13,0,13,0,16.059946335978914,-4.795504322197275,1.7355579862183603
IND,1964,Hockey,15,15,0,0,15.441912538645179,0.1580793931234557,-0.5999919317686349
IND,1968,Hockey,16,0,0,16,12.979745001529306,1.8089767759754254,1.2112782224952685
IND,1972,Hockey,14,0,0,14,9.362037957323386,2.7340993987041373,1.9038626439724773
IND,1976,Hockey,0,0,0,0,5.584006779092271,-3.1033103578388017,-2.4806964212534695
IND,1980,Hockey,16,16,0,0,2.2852771891376946,-0.34916082410616645,14.063883634968473
IND,1984,Hockey,0,0,0,0,-0.11517632655923224,0.8481769697001941,-0.7330006431409618
IND,1988,Hockey,0,0,0,0,-0.5612268320087801,1.6818230741956717,-1.1205962421868916
IND,1992,Hockey,0,0,0,0,-0.04468696762594303,-1.2931412782550653,1.3378282458810082
IND,1996,Hockey,0,0,0,0,0.4468150134583581,-0.18030011024505718,-0.26651490321330096
IND,2000,Hockey,0,0,0,0,0.27630498021175276,-0.620368932723423,0.3440639525116702
IND,2004,Hockey,0,0,0,0,-0.2912919364456013,-0.7782206565113612,1.0695125929569624
IND,2012,Hockey,0,0,0,0,0.43364400682702126,-0.23962817821124882,-0.19401582861577243
IND,2016,Hockey,0,0,0,0,2.679923174312009,-2.244436796052046,-0.43548637825996295
IND,2020,Hockey,1,0,0,1,5.151913008749691,-3.3661947606452833,-0.7857182481044074
IND,2024,Hockey,16,0,0,16,7.720119679020721,7.398988810673435,0.8808915103058439
IND,1992,Judo,0,0,0,0,0.0,0.0,0.0
IND,1996,Judo,0,0,0,0,0.0,0.0,0.0
IND,2000,Judo,0,0,0,0,0.0,0.0,0.0
IND,2004,Judo,0,0,0,0,0.0,0.0,0.0
IND,2008,Judo,0,0,0,0,0.0,0.0,0.0
IND,2012,Judo,0,0,0,0,0.0,0.0,0.0
IND,2016,Judo,0,0,0,0,0.0,0.0,0.0
IND,2020,Judo,0,0,0,0,0.0,0.0,0.0
IND,2024,Judo,0,0,0,0,0.0,0.0,0.0
IND,2000,Rowing,0,0,0,0,0.0,0.0,0.0
IND,2004,Rowing,0,0,0,0,0.0,0.0,0.0
IND,2008,Rowing,0,0,0,0,0.0,0.0,0.0
IND,2012,Rowing,0,0,0,0,0.0,0.0,0.0
IND,2016,Rowing,0,0,0,0,0.0,0.0,0.0
IND,2020,Rowing,0,0,0,0,0.0,0.0,0.0
IND,2024,Rowing,0,0,0,0,0.0,0.0,0.0
IND,1972,Sailing,0,0,0,0,0.0,0.0,0.0
IND,1984,Sailing,0,0,0,0,0.0,0.0,0.0
IND,1988,Sailing,0,0,0,0,0.0,0.0,0.0
IND,1992,Sailing,0,0,0,0,0.0,0.0,0.0
IND,2004,Sailing,0,0,0,0,0.0,0.0,0.0
IND,2008,Sailing,0,0,0,0,0.0,0.0,0.0
IND,2020,Sailing,0,0,0,0,0.0,0.0,0.0
IND,2024,Sailing,0,0,0,0,0.0,0.0,0.0
IND,1952,Shooting,0,0,0,0,-0.05427869739897728,0.07257868250661408,-0.018299985107636793
IND,1956,Shooting,0,0,0,0,-0.03185369265820083,-0.004029863760743189,0.035883556418944015
IND,1960,Shooting,0,0,0,0,-0.009781070430600952,0.028581619914088346,-0.018800549483487396
IND,1964,Shooting,0,0,0,0,0.006451538605220164,-0.005914242240545281,-0.0005372963646748828
IND,1968,Shooting,0,0,0,0,0.0011488883234187144,-0.08482272143367207,0.08367383311025337
IND,1972,Shooting,0,0,0,0,-0.011218366409517497,0.05517452039720995,-0.04395615398769245
IND,1976,Shooting,0,0,0,0,-0.04785133363166019,0.015855755493047387,0.031995578138612805
IND,1980,Shooting,0,0,0,0,-0.07114573946612955,0.09445836847993086,-0.02331262901380131
IND,1984,Shooting,0,0,0,0,-0.06856823128673964,-0.24920016934223763,0.31776840062897727
IND,1988,Shooting,0,0,0,0,-0.05173738013731771,0.10216707935484667,-0.05042969921752896
IND,1992,Shooting,0,0,0,0,0.07247290153807737,-0.027296164871735487,-0.04517673666634188
IND,1996,Shooting,0,0,0,0,0.30105311201402385,0.3516962610762191,-0.652749373090243
IND,2000,Shooting,0,0,0,0,0.5430726915410438,-0.5326550605148632,-0.01041763102618054
IND,2004,Shooting,1,0,1,0,0.8102752209744588,0.18551472430306143,0.004210054722479706
IND,2008,Shooting,1,1,0,0,1.0971485665211431,-0.06771408012797434,-0.029434486393168813
IND,2012,Shooting,2,0,1,1,1.393507112809077,0.5976300258625888,0.008862861328334137
IND,2016,Shooting,0,0,0,0,2.0333405278015935,-0.8239591953404112,-1.2093813324611822
IND,2020,Shooting,0,0,0,0,2.55407048421573,0.27341487795137154,-2.8274853621671014
IND,2024,Shooting,3,0,0,3,3.0803733060146645,-0.10568384142522771,0.025310535410563162
IND,1932,Swimming,0,0,0,0,0.0,0.0,0.0
IND,1948,Swimming,0,0,0,0,0.0,0.0,0.0
IND,1952,Swimming,0,0,0,0,0.0,0.0,0.0
IND,1956,Swimming,0,0,0,0,0.0,0.0,0.0
IND,1988,Swimming,0,0,0,0,0.0,0.0,0.0
IND,1996,Swimming,0,0,0,0,0.0,0.0,0.0
IND,2000,Swimming,0,0,0,0,0.0,0.0,0.0
IND,2004,Swimming,0,0,0,0,0.0,0.0,0.0
IND,2008,Swimming,0,0,0,0,0.0,0.0,0.0
IND,2012,Swimming,0,0,0,0,0.0,0.0,0.0
IND,2016,Swimming,0,0,0,0,0.0,0.0,0.0
IND,2020,Swimming,0,0,0,0,0.0,0.0,0.0
IND,2024,Swimming,0,0,0,0,0.0,0.0,0.0
IND,1988,Table Tennis,0,0,0,0,0.0,0.0,0.0
IND,1992,Table Tennis,0,0,0,0,0.0,0.0,0.0
IND,1996,Table Tennis,0,0,0,0,0.0,0.0,0.0
IND,2000,Table Tennis,0,0,0,0,0.0,0.0,0.0
IND,2004,Table Tennis,0,0,0,0,0.0,0.0,0.0
IND,2008,Table Tennis,0,0,0,0,0.0,0.0,0.0
IND,2012,Table Tennis,0,0,0,0,0.0,0.0,0.0
IND,2016,Table Tennis,0,0,0,0,0.0,0.0,0.0
IND,2020,Table Tennis,0,0,0,0,0.0,0.0,0.0
IND,2024,Table Tennis,0,0,0,0,0.0,0.0,0.0
IND,1924,Tennis,0,0,0,0,-0.0006711403369661926,0.0007269509974165897,-5.581066045039717e-05
IND,1988,Tennis,0,0,0,0,0.0029388944331143548,-0.002938894433114356,1.3010426069826053e-18
IND,1992,Tennis,0,0,0,0,0.011087774949919648,-0.005568576061864687,-0.005519198888054961
IND,1996,Tennis,1,0,0,1,0.0040013593079039865,0.000917053448456261,0.9950815872436397
IND,2000,Tennis,0,0,0,0,0.004396123527286639,0.009186112084444191,-0.01358223561173083
IND,2004,Tennis,0,0,0,0,0.005063824182693615,-0.005063824182693618,2.6020852139652106e-18
IND,2008,Tennis,0,0,0,0,0.005731524838100689,-0.005731524838100691,2.6020852139652106e-18
IND,2012,Tennis,0,0,0,0,0.0062044434868706675,0.0007211003094952125,-0.00692554379636588
IND,2016,Tennis,0,0,0,0,0.006704144620156489,0.012714197260505263,-0.01941834188066175
IND,2020,Tennis,0,0,0,0,0.007208642267255861,-0.007217791133967091,9.148866711230184e-06
IND,2024,Tennis,0,0,0,0,0.007710902801221478,-0.007701567759915015,-9.33504130646353e-06
IND,1936,Weightlifting,0,0,0,0,-0.0031306314660671016,0.0035656890363835203,-0.00043505757031641864
IND,1948,Weightlifting,0,0,0,0,-0.001709340509932871,-0.005547387011342139,0.00725672752127501
IND,1952,Weightlifting,0,0,0,0,-0.0015081469728315774,0.001368707377228,0.0001394395956035774
IND,1956,Weightlifting,0,0,0,0,-0.0011212635093600769,0.001587260893997728,-0.00046599738463765105
IND,1960,Weightlifting,0,0,0,0,-0.0002549936054764411,0.0008089171454238034,-0.0005539235399473622
IND,1964,Weightlifting,0,0,0,0,0.00028382746475189984,-0.0016313205927063119,0.001347493127954412
IND,1968,Weightlifting,0,0,0,0,0.00041896685567580435,-0.001259733530639744,0.0008407666749639397
IND,1972,Weightlifting,0,0,0,0,-0.00010331166168200419,0.0010119641970356293,-0.0009086525353536252
IND,1976,Weightlifting,0,0,0,0,-0.0012368125080742148,-4.925314131394576e-05,0.0012860656493881605
IND,1980,Weightlifting,0,0,0,0,-0.0024863199604037807,0.002902322090306054,-0.00041600212990227335
IND,1984,Weightlifting,0,0,0,0,-0.003976842737069556,-0.0013992017923783245,0.0053760445294478805
IND,1988,Weightlifting,0,0,0,0,-0.006036857323295461,0.005366431424344701,0.0006704258989507599
IND,1992,Weightlifting,0,0,0,0,-0.008203544800852227,-0.015280780352032852,0.02348432515288508
IND,1996,Weightlifting,0,0,0,0,-0.011040658177359754,0.011040658177359759,-5.204170427930421e-18
IND,2000,Weightlifting,1,0,0,1,0.002862964452107336,-0.0005628415906327283,0.9976998771385254
IND,2004,Weightlifting,0,0,0,0,0.008424889527080393,0.012048660746508082,-0.020473550273588475
IND,2012,Weightlifting,0,0,0,0,-0.01928256026455021,0.019282560264550216,-6.938893903907228e-18
IND,2016,Weightlifting,0,0,0,0,-0.06923533024014208,3.329890974319589e-05,0.06920203133039889
IND,2020,Weightlifting,1,0,1,0,-0.11918810021573384,0.018592564820401124,1.1005955353953327
IND,2024,Weightlifting,0,0,0,0,-0.16914087019132532,-0.046145370477524573,0.21528624066884988
IND,1920,Wrestling,0,0,0,0,-0.014696001380250956,0.016264348759601144,-0.0015683473793501879
IND,1936,Wrestling,0,0,0,0,-0.008185605928736649,0.010694138006016905,-0.002508532077280256
IND,1948,Wrestling,0,0,0,0,0.0030813682308492977,-0.013775810381720469,0.010694442150871172
IND,1952,Wrestling,1,0,0,1,0.004211105971250061,0.004441517310323003,0.9913473767184269
IND,1956,Wrestling,0,0,0,0,0.0037243148311076296,-0.0011883869298409486,-0.002535927901266681
IND,1960,Wrestling,0,0,0,0,0.0012288703105023883,-0.001887972993327153,0.0006591026828247648
IND,1964,Wrestling,0,0,0,0,-0.0021667290884937692,-2.447748979591581e-05,0.002191206578289685
IND,1968,Wrestling,0,0,0,0,-0.009937306740236029,-0.004223498884062236,0.014160805624298264
IND,1972,Wrestling,0,0,0,0,-0.02038058886926579,0.023360172311787858,-0.0029795834425220685
IND,1980,Wrestling,0,0,0,0,-0.05159944347684929,0.05249195163820296,-0.0008925081613536667
IND,1984,Wrestling,0,0,0,0,-0.06927469277965959,-0.22830430357757045,0.29757899635723006
IND,1988,Wrestling,0,0,0,0,-0.08695613744863413,0.08695613744863413,0.0
IND,1992,Wrestling,0,0,0,0,0.09937164097516052,0.028189614172276344,-0.12756125514743685
IND,1996,Wrestling,0,0,0,0,0.2856994193989554,0.26256638298080226,-0.5482658023797576
IND,2000,Wrestling,0,0,0,0,0.47202719782275065,-0.47202719782275065,0.0
IND,2004,Wrestling,0,0,0,0,0.8289089543820459,0.3413123052919284,-1.1702212596739743
